epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
89,11158.9,0.64906,0.43873,0.01024,0.9471,0.93194,0.95152,0.83502,0.52753,0.23008,0.01145,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,11281.5,0.64749,0.44329,0.01029,0.94674,0.9348,0.95322,0.83662,0.5265,0.23173,0.01144,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,11403.6,0.51225,0.23226,0.01142,0.94419,0.94129,0.95475,0.83691,0.52668,0.23225,0.01143,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,11524.6,0.50292,0.23273,0.01107,0.93454,0.94488,0.95179,0.83558,0.52692,0.23392,0.01146,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,11646.2,0.49572,0.22855,0.01095,0.931,0.94541,0.95046,0.83419,0.52695,0.23576,0.01146,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,11767.4,0.49614,0.21507,0.01096,0.93587,0.94226,0.95217,0.83581,0.52615,0.23537,0.01147,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,11888.6,0.48613,0.21824,0.01078,0.93422,0.93724,0.95196,0.83474,0.52679,0.23583,0.01148,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,12009.6,0.48372,0.21316,0.01058,0.93953,0.91781,0.94982,0.83348,0.52785,0.23803,0.01152,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,12130.9,0.47742,0.21396,0.01063,0.93975,0.92718,0.95057,0.83458,0.53026,0.23215,0.01155,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,12252.1,0.47482,0.20978,0.01048,0.93754,0.93179,0.94952,0.83454,0.52831,0.23644,0.01151,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,12373.7,0.46546,0.20542,0.01025,0.93883,0.93028,0.94896,0.83474,0.52858,0.23695,0.01153,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,12494.7,0.46156,0.2043,0.01011,0.94066,0.92963,0.94968,0.83511,0.52781,0.23556,0.01152,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
